date,count,package
2020-10-22,4459,scatterplot3d
2020-10-23,3733,scatterplot3d
2020-10-24,2335,scatterplot3d
2020-10-25,2306,scatterplot3d
2020-10-26,3836,scatterplot3d
2020-10-27,4829,scatterplot3d
2020-10-28,4252,scatterplot3d
2020-10-29,4752,scatterplot3d
2020-10-30,3689,scatterplot3d
2020-10-31,2246,scatterplot3d
2020-11-01,2658,scatterplot3d
2020-11-02,4895,scatterplot3d
2020-11-03,4874,scatterplot3d
2020-11-04,4480,scatterplot3d
2020-11-05,4496,scatterplot3d
2020-11-06,4288,scatterplot3d
2020-11-07,2384,scatterplot3d
2020-11-08,2511,scatterplot3d
2020-11-09,4752,scatterplot3d
2020-11-10,4877,scatterplot3d
2020-11-11,4814,scatterplot3d
2020-11-12,4722,scatterplot3d
2020-11-13,4739,scatterplot3d
2020-11-14,2367,scatterplot3d
2020-11-15,2733,scatterplot3d
2020-11-16,4598,scatterplot3d
2020-11-17,5119,scatterplot3d
2020-11-18,4947,scatterplot3d
2020-11-19,4429,scatterplot3d
2020-11-20,4108,scatterplot3d
2020-11-21,2500,scatterplot3d
2020-11-22,3104,scatterplot3d
2020-11-23,4483,scatterplot3d
2020-11-24,4793,scatterplot3d
2020-11-25,3930,scatterplot3d
2020-11-26,3884,scatterplot3d
2020-11-27,3489,scatterplot3d
2020-11-28,2689,scatterplot3d
2020-11-29,2587,scatterplot3d
2020-11-30,4538,scatterplot3d
2020-12-01,4957,scatterplot3d
2020-12-02,4832,scatterplot3d
2020-12-03,5039,scatterplot3d
2020-12-04,5154,scatterplot3d
2020-12-05,2456,scatterplot3d
2020-12-06,2584,scatterplot3d
2020-12-07,4515,scatterplot3d
2020-12-08,4683,scatterplot3d
2020-12-09,4602,scatterplot3d
2020-12-10,4325,scatterplot3d
2020-12-11,4087,scatterplot3d
2020-12-12,2292,scatterplot3d
2020-12-13,2605,scatterplot3d
2020-12-14,3973,scatterplot3d
2020-12-15,4425,scatterplot3d
2020-12-16,4409,scatterplot3d
2020-12-17,4469,scatterplot3d
2020-12-18,3411,scatterplot3d
2020-12-19,2033,scatterplot3d
2020-12-20,2122,scatterplot3d
2020-12-21,3464,scatterplot3d
2020-12-22,3374,scatterplot3d
2020-12-23,2839,scatterplot3d
2020-12-24,1955,scatterplot3d
2020-12-25,1246,scatterplot3d
2020-12-26,1519,scatterplot3d
2020-12-27,1715,scatterplot3d
2020-12-28,2309,scatterplot3d
2020-12-29,2234,scatterplot3d
2020-12-30,2146,scatterplot3d
2020-12-31,1892,scatterplot3d
2020-01-01,4305,selectr
2020-01-02,9057,selectr
2020-01-03,10009,selectr
2020-01-04,6014,selectr
2020-01-05,5625,selectr
2020-01-06,12166,selectr
2020-01-07,14285,selectr
2020-01-08,14113,selectr
2020-01-09,14546,selectr
2020-01-10,13427,selectr
2020-01-11,6668,selectr
2020-01-12,6707,selectr
2020-01-13,15052,selectr
2020-01-14,16098,selectr
2020-01-15,15420,selectr
2020-01-16,15576,selectr
2020-01-17,13415,selectr
2020-01-18,6475,selectr
2020-01-19,6394,selectr
2020-01-20,12518,selectr
2020-01-21,16416,selectr
2020-01-22,16496,selectr
2020-01-23,15567,selectr
2020-01-24,13993,selectr
2020-01-25,6957,selectr
2020-01-26,7440,selectr
2020-01-27,16660,selectr
2020-01-28,18256,selectr
2020-01-29,18097,selectr
2020-01-30,17113,selectr
2020-01-31,15020,selectr
2020-02-01,7680,selectr
2020-02-02,7514,selectr
2020-02-03,16779,selectr
2020-02-04,17961,selectr
2020-02-05,17192,selectr
2020-02-06,18164,selectr
2020-02-07,17307,selectr
2020-02-08,11267,selectr
2020-02-09,9589,selectr
2020-02-10,16874,selectr
2020-02-11,19120,selectr
2020-02-12,20214,selectr
2020-02-13,17536,selectr
2020-02-14,16316,selectr
2020-02-15,8018,selectr
2020-02-16,8110,selectr
2020-02-17,16364,selectr
2020-02-18,18946,selectr
2020-02-19,17845,selectr
2020-02-20,18148,selectr
2020-02-21,15987,selectr
2020-02-22,8020,selectr
2020-02-23,8177,selectr
2020-02-24,16205,selectr
2020-02-25,17713,selectr
2020-02-26,19397,selectr
2020-02-27,18130,selectr
2020-02-28,16935,selectr
2020-02-29,2438,selectr
2020-03-01,8051,selectr
2020-03-02,17790,selectr
2020-03-03,18706,selectr
2020-03-04,19030,selectr
2020-03-05,19203,selectr
2020-03-06,16543,selectr
2020-03-07,8564,selectr
2020-03-08,8050,selectr
2020-03-09,17887,selectr
2020-03-10,19429,selectr
2020-03-11,18639,selectr
2020-03-12,18848,selectr
2020-03-13,16175,selectr
2020-03-14,8902,selectr
2020-03-15,9638,selectr
2020-03-16,17768,selectr
2020-03-17,18114,selectr
2020-03-18,18738,selectr
2020-03-19,18789,selectr
2020-03-20,17111,selectr
2020-03-21,10124,selectr
2020-03-22,10887,selectr
2020-03-23,18957,selectr
2020-03-24,18327,selectr
2020-03-25,17998,selectr
2020-03-26,18942,selectr
2020-03-27,18237,selectr
2020-03-28,10184,selectr
2020-03-29,11063,selectr
2020-03-30,18847,selectr
2020-03-31,19704,selectr
2020-04-01,19365,selectr
2020-04-02,19507,selectr
2020-04-03,17845,selectr
2020-04-04,11011,selectr
2020-04-05,10137,selectr
2020-04-06,19060,selectr
2020-04-07,19198,selectr
2020-04-08,19879,selectr
2020-04-09,18310,selectr
2020-04-10,15417,selectr
2020-04-11,11994,selectr
2020-04-12,11796,selectr
2020-04-13,17958,selectr
2020-04-14,20453,selectr
2020-04-15,20628,selectr
2020-04-16,20407,selectr
2020-04-17,18410,selectr
2020-04-18,12044,selectr
2020-04-19,11837,selectr
2020-04-20,20090,selectr
2020-04-21,20647,selectr
2020-04-22,20680,selectr
2020-04-23,20083,selectr
2020-04-24,19888,selectr
2020-04-25,13091,selectr
2020-04-26,13722,selectr
2020-04-27,22956,selectr
2020-04-28,24043,selectr
2020-04-29,24374,selectr
2020-04-30,21730,selectr
2020-05-01,18237,selectr
2020-05-02,13204,selectr
2020-05-03,13176,selectr
2020-05-04,22820,selectr
2020-05-05,22589,selectr
2020-05-06,23012,selectr
2020-05-07,21135,selectr
2020-05-08,18867,selectr
2020-05-09,12259,selectr
2020-05-10,11953,selectr
2020-05-11,21871,selectr
2020-05-12,22385,selectr
2020-05-13,21890,selectr
2020-05-14,21861,selectr
2020-05-15,20895,selectr
2020-05-16,11722,selectr
2020-05-17,11458,selectr
2020-05-18,21281,selectr
2020-05-19,22018,selectr
2020-05-20,19896,selectr
2020-05-21,18830,selectr
2020-05-22,18021,selectr
2020-05-23,11121,selectr
2020-05-24,10752,selectr
2020-05-25,16063,selectr
2020-05-26,20865,selectr
2020-05-27,19987,selectr
2020-05-28,20338,selectr
2020-05-29,18727,selectr
2020-05-30,10974,selectr
2020-05-31,10719,selectr
2020-06-01,19292,selectr
2020-06-02,20824,selectr
2020-06-03,20564,selectr
2020-06-04,19577,selectr
2020-06-05,18816,selectr
2020-06-06,9912,selectr
2020-06-07,10624,selectr
2020-06-08,20360,selectr
2020-06-09,20313,selectr
2020-06-10,19276,selectr
2020-06-11,18856,selectr
2020-06-12,18367,selectr
2020-06-13,10306,selectr
2020-06-14,11091,selectr
2020-06-15,19511,selectr
2020-06-16,19398,selectr
2020-06-17,19358,selectr
2020-06-18,18763,selectr
2020-06-19,17438,selectr
2020-06-20,10424,selectr
2020-06-21,10740,selectr
2020-06-22,19995,selectr
2020-06-23,20077,selectr
2020-06-24,20199,selectr
2020-06-25,18930,selectr
2020-06-26,17591,selectr
2020-06-27,9569,selectr
2020-06-28,9796,selectr
2020-06-29,17627,selectr
2020-06-30,17643,selectr
2020-07-01,17646,selectr
2020-07-02,17631,selectr
2020-07-03,14007,selectr
2020-07-04,8660,selectr
2020-07-05,8738,selectr
2020-07-06,17550,selectr
2020-07-07,17768,selectr
2020-07-08,18915,selectr
2020-07-09,18070,selectr
2020-07-10,18556,selectr
2020-07-11,9450,selectr
2020-07-12,10193,selectr
2020-07-13,18140,selectr
2020-07-14,18231,selectr
2020-07-15,17708,selectr
2020-07-16,18948,selectr
2020-07-17,16806,selectr
2020-07-18,9776,selectr
2020-07-19,9360,selectr
2020-07-20,19019,selectr
2020-07-21,19287,selectr
2020-07-22,19710,selectr
2020-07-23,18527,selectr
2020-07-24,17411,selectr
2020-07-25,10505,selectr
2020-07-26,9747,selectr
2020-07-27,20456,selectr
2020-07-28,19503,selectr
2020-07-29,18012,selectr
2020-07-30,18272,selectr
2020-07-31,16676,selectr
2020-08-01,9565,selectr
2020-08-02,9780,selectr
2020-08-03,18958,selectr
2020-08-04,19198,selectr
2020-08-05,18761,selectr
2020-08-06,17762,selectr
2020-08-07,17415,selectr
2020-08-08,9118,selectr
2020-08-09,8597,selectr
2020-08-10,17948,selectr
2020-08-11,20641,selectr
2020-08-12,20022,selectr
2020-08-13,20659,selectr
2020-08-14,18838,selectr
2020-08-15,10030,selectr
2020-08-16,9739,selectr
2020-08-17,19893,selectr
2020-08-18,21051,selectr
2020-08-19,22886,selectr
2020-08-20,20623,selectr
2020-08-21,17946,selectr
2020-08-22,10257,selectr
2020-08-23,9863,selectr
2020-08-24,20590,selectr
2020-08-25,22347,selectr
2020-08-26,22610,selectr
2020-08-27,21627,selectr
2020-08-28,20713,selectr
2020-08-29,10941,selectr
2020-08-30,12517,selectr
2020-08-31,22188,selectr
2020-09-01,24132,selectr
2020-09-02,24555,selectr
2020-09-03,24048,selectr
2020-09-04,20371,selectr
2020-09-05,10394,selectr
2020-09-06,10335,selectr
2020-09-07,16988,selectr
2020-09-08,22682,selectr
2020-09-09,23534,selectr
2020-09-10,23078,selectr
2020-09-11,21140,selectr
2020-09-12,11551,selectr
2020-09-13,11847,selectr
2020-09-14,22676,selectr
2020-09-15,23380,selectr
2020-09-16,21949,selectr
2020-09-17,22769,selectr
2020-09-18,20249,selectr
2020-09-19,11618,selectr
2020-09-20,12570,selectr
2020-09-21,23573,selectr
2020-09-22,24180,selectr
2020-09-23,23871,selectr
2020-09-24,22492,selectr
2020-09-25,21006,selectr
2020-09-26,12441,selectr
2020-09-27,12132,selectr
2020-09-28,22973,selectr
2020-09-29,23450,selectr
2020-09-30,22572,selectr
2020-10-01,22262,selectr
2020-10-02,20322,selectr
2020-10-03,0,selectr
2020-10-04,12091,selectr
2020-10-05,22508,selectr
2020-10-06,24663,selectr
2020-10-07,23146,selectr
2020-10-08,21657,selectr
2020-10-09,19965,selectr
2020-10-10,11096,selectr
2020-10-11,10976,selectr
2020-10-12,19497,selectr
2020-10-13,21364,selectr
2020-10-14,21281,selectr
2020-10-15,21788,selectr
2020-10-16,19765,selectr
2020-10-17,10633,selectr
2020-10-18,10314,selectr
2020-10-19,21832,selectr
2020-10-20,21990,selectr
2020-10-21,21472,selectr
2020-10-22,21487,selectr
2020-10-23,19380,selectr
2020-10-24,9630,selectr
2020-10-25,10414,selectr
2020-10-26,19638,selectr
2020-10-27,22474,selectr
2020-10-28,22515,selectr
2020-10-29,20951,selectr
2020-10-30,18568,selectr
2020-10-31,9321,selectr
2020-11-01,10036,selectr
2020-11-02,20326,selectr
2020-11-03,22715,selectr
2020-11-04,20842,selectr
2020-11-05,21560,selectr
2020-11-06,19426,selectr
2020-11-07,10744,selectr
2020-11-08,11237,selectr
2020-11-09,21314,selectr
2020-11-10,22365,selectr
2020-11-11,20742,selectr
2020-11-12,20621,selectr
2020-11-13,19022,selectr
2020-11-14,9428,selectr
2020-11-15,9903,selectr
2020-11-16,19729,selectr
2020-11-17,22366,selectr
2020-11-18,20741,selectr
2020-11-19,20498,selectr
2020-11-20,18432,selectr
2020-11-21,9540,selectr
2020-11-22,10053,selectr
2020-11-23,19748,selectr
2020-11-24,20524,selectr
2020-11-25,15098,selectr
2020-11-26,15338,selectr
2020-11-27,16167,selectr
2020-11-28,9639,selectr
2020-11-29,9748,selectr
2020-11-30,19215,selectr
2020-12-01,19384,selectr
2020-12-02,21340,selectr
2020-12-03,18803,selectr
2020-12-04,17735,selectr
2020-12-05,9869,selectr
2020-12-06,10144,selectr
2020-12-07,18855,selectr
2020-12-08,17868,selectr
2020-12-09,17705,selectr
2020-12-10,18557,selectr
2020-12-11,18046,selectr
2020-12-12,9402,selectr
2020-12-13,10606,selectr
2020-12-14,17509,selectr
2020-12-15,18249,selectr
2020-12-16,19158,selectr
2020-12-17,18385,selectr
2020-12-18,15369,selectr
2020-12-19,7223,selectr
2020-12-20,7759,selectr
2020-12-21,16443,selectr
2020-12-22,19203,selectr
2020-12-23,15078,selectr
2020-12-24,10694,selectr
2020-12-25,6724,selectr
2020-12-26,7376,selectr
2020-12-27,9361,selectr
2020-12-28,13225,selectr
2020-12-29,11783,selectr
2020-12-30,11817,selectr
2020-12-31,11315,selectr
2020-01-01,1565,sessioninfo
2020-01-02,3685,sessioninfo
2020-01-03,3865,sessioninfo
2020-01-04,2289,sessioninfo
2020-01-05,2055,sessioninfo
2020-01-06,4947,sessioninfo
2020-01-07,5869,sessioninfo
2020-01-08,5620,sessioninfo
2020-01-09,5801,sessioninfo
2020-01-10,5401,sessioninfo
2020-01-11,2491,sessioninfo
2020-01-12,2803,sessioninfo
2020-01-13,5853,sessioninfo
2020-01-14,7011,sessioninfo
2020-01-15,6255,sessioninfo
2020-01-16,6397,sessioninfo
2020-01-17,5387,sessioninfo
2020-01-18,2653,sessioninfo
2020-01-19,2402,sessioninfo
2020-01-20,5444,sessioninfo
2020-01-21,6327,sessioninfo
2020-01-22,6008,sessioninfo
2020-01-23,6095,sessioninfo
2020-01-24,5490,sessioninfo
2020-01-25,2609,sessioninfo
2020-01-26,2934,sessioninfo
2020-01-27,6822,sessioninfo
2020-01-28,6910,sessioninfo
2020-01-29,7165,sessioninfo
2020-01-30,6637,sessioninfo
2020-01-31,6535,sessioninfo
2020-02-01,3349,sessioninfo
2020-02-02,3012,sessioninfo
2020-02-03,6401,sessioninfo
2020-02-04,6603,sessioninfo
2020-02-05,6343,sessioninfo
2020-02-06,6606,sessioninfo
2020-02-07,6177,sessioninfo
2020-02-08,3174,sessioninfo
2020-02-09,3378,sessioninfo
2020-02-10,6697,sessioninfo
2020-02-11,6689,sessioninfo
2020-02-12,7008,sessioninfo
2020-02-13,6978,sessioninfo
2020-02-14,6055,sessioninfo
2020-02-15,2969,sessioninfo
2020-02-16,2843,sessioninfo
2020-02-17,6083,sessioninfo
2020-02-18,6917,sessioninfo
2020-02-19,6872,sessioninfo
2020-02-20,6632,sessioninfo
2020-02-21,6124,sessioninfo
2020-02-22,3209,sessioninfo
2020-02-23,3239,sessioninfo
2020-02-24,6579,sessioninfo
2020-02-25,6486,sessioninfo
2020-02-26,6499,sessioninfo
2020-02-27,6358,sessioninfo
2020-02-28,5977,sessioninfo
2020-02-29,856,sessioninfo
2020-03-01,2802,sessioninfo
2020-03-02,6652,sessioninfo
2020-03-03,6770,sessioninfo
2020-03-04,6998,sessioninfo
2020-03-05,7038,sessioninfo
2020-03-06,6682,sessioninfo
2020-03-07,3356,sessioninfo
2020-03-08,3172,sessioninfo
2020-03-09,6675,sessioninfo
2020-03-10,6689,sessioninfo
2020-03-11,7812,sessioninfo
2020-03-12,8934,sessioninfo
2020-03-13,6096,sessioninfo
2020-03-14,4113,sessioninfo
2020-03-15,3485,sessioninfo
2020-03-16,6489,sessioninfo
2020-03-17,6523,sessioninfo
2020-03-18,7292,sessioninfo
2020-03-19,6459,sessioninfo
2020-03-20,5952,sessioninfo
2020-03-21,3853,sessioninfo
2020-03-22,4026,sessioninfo
2020-03-23,6537,sessioninfo
2020-03-24,6961,sessioninfo
2020-03-25,7187,sessioninfo
2020-03-26,7740,sessioninfo
2020-03-27,6962,sessioninfo
2020-03-28,4456,sessioninfo
2020-03-29,4450,sessioninfo
2020-03-30,7674,sessioninfo
2020-03-31,7548,sessioninfo
2020-04-01,7273,sessioninfo
2020-04-02,7354,sessioninfo
2020-04-03,6992,sessioninfo
2020-04-04,4759,sessioninfo
2020-04-05,4425,sessioninfo
2020-04-06,7605,sessioninfo
2020-04-07,7337,sessioninfo
2020-04-08,7396,sessioninfo
2020-04-09,7363,sessioninfo
2020-04-10,6220,sessioninfo
2020-04-11,4644,sessioninfo
2020-04-12,4596,sessioninfo
2020-04-13,7665,sessioninfo
2020-04-14,7595,sessioninfo
2020-04-15,7260,sessioninfo
2020-04-16,7657,sessioninfo
2020-04-17,7021,sessioninfo
2020-04-18,4708,sessioninfo
2020-04-19,4978,sessioninfo
2020-04-20,8097,sessioninfo
2020-04-21,7982,sessioninfo
2020-04-22,7593,sessioninfo
2020-04-23,7540,sessioninfo
2020-04-24,7966,sessioninfo
2020-04-25,6036,sessioninfo
2020-04-26,5785,sessioninfo
2020-04-27,10049,sessioninfo
2020-04-28,13179,sessioninfo
2020-04-29,10369,sessioninfo
2020-04-30,12736,sessioninfo
2020-05-01,9471,sessioninfo
2020-05-02,6176,sessioninfo
2020-05-03,6064,sessioninfo
2020-05-04,9975,sessioninfo
2020-05-05,9017,sessioninfo
2020-05-06,10914,sessioninfo
2020-05-07,9163,sessioninfo
2020-05-08,8593,sessioninfo
2020-05-09,4992,sessioninfo
2020-05-10,5067,sessioninfo
2020-05-11,9256,sessioninfo
2020-05-12,8758,sessioninfo
2020-05-13,8295,sessioninfo
2020-05-14,8348,sessioninfo
2020-05-15,8571,sessioninfo
2020-05-16,5006,sessioninfo
2020-05-17,4988,sessioninfo
2020-05-18,8439,sessioninfo
2020-05-19,8530,sessioninfo
2020-05-20,8400,sessioninfo
2020-05-21,7627,sessioninfo
2020-05-22,7868,sessioninfo
2020-05-23,4629,sessioninfo
2020-05-24,4999,sessioninfo
2020-05-25,7419,sessioninfo
2020-05-26,8208,sessioninfo
2020-05-27,8456,sessioninfo
2020-05-28,8721,sessioninfo
2020-05-29,7868,sessioninfo
2020-05-30,5073,sessioninfo
2020-05-31,5176,sessioninfo
2020-06-01,8302,sessioninfo
2020-06-02,8282,sessioninfo
2020-06-03,8508,sessioninfo
2020-06-04,8629,sessioninfo
2020-06-05,7664,sessioninfo
2020-06-06,4591,sessioninfo
2020-06-07,4939,sessioninfo
2020-06-08,8834,sessioninfo
2020-06-09,8789,sessioninfo
2020-06-10,8386,sessioninfo
2020-06-11,8295,sessioninfo
2020-06-12,8093,sessioninfo
2020-06-13,5248,sessioninfo
2020-06-14,4971,sessioninfo
2020-06-15,9143,sessioninfo
2020-06-16,9531,sessioninfo
2020-06-17,9108,sessioninfo
2020-06-18,9177,sessioninfo
2020-06-19,8228,sessioninfo
2020-06-20,4951,sessioninfo
2020-06-21,4730,sessioninfo
2020-06-22,9195,sessioninfo
2020-06-23,8599,sessioninfo
2020-06-24,8544,sessioninfo
2020-06-25,8466,sessioninfo
2020-06-26,8165,sessioninfo
2020-06-27,4536,sessioninfo
2020-06-28,4939,sessioninfo
2020-06-29,8553,sessioninfo
2020-06-30,8997,sessioninfo
2020-07-01,9432,sessioninfo
2020-07-02,9340,sessioninfo
2020-07-03,7261,sessioninfo
2020-07-04,4155,sessioninfo
2020-07-05,4415,sessioninfo
2020-07-06,8270,sessioninfo
2020-07-07,8692,sessioninfo
2020-07-08,8504,sessioninfo
2020-07-09,9151,sessioninfo
2020-07-10,9988,sessioninfo
2020-07-11,4726,sessioninfo
2020-07-12,4845,sessioninfo
2020-07-13,7941,sessioninfo
2020-07-14,8253,sessioninfo
2020-07-15,8113,sessioninfo
2020-07-16,8109,sessioninfo
2020-07-17,7813,sessioninfo
2020-07-18,4404,sessioninfo
2020-07-19,5143,sessioninfo
2020-07-20,8189,sessioninfo
2020-07-21,8295,sessioninfo
2020-07-22,8542,sessioninfo
2020-07-23,7832,sessioninfo
2020-07-24,7790,sessioninfo
2020-07-25,4662,sessioninfo
2020-07-26,4396,sessioninfo
2020-07-27,8341,sessioninfo
2020-07-28,8204,sessioninfo
2020-07-29,8503,sessioninfo
2020-07-30,8305,sessioninfo
2020-07-31,6859,sessioninfo
2020-08-01,4378,sessioninfo
2020-08-02,4027,sessioninfo
2020-08-03,8249,sessioninfo
2020-08-04,8377,sessioninfo
2020-08-05,8001,sessioninfo
2020-08-06,7831,sessioninfo
2020-08-07,7549,sessioninfo
2020-08-08,4135,sessioninfo
2020-08-09,4050,sessioninfo
2020-08-10,7695,sessioninfo
2020-08-11,8817,sessioninfo
2020-08-12,8334,sessioninfo
2020-08-13,7851,sessioninfo
2020-08-14,6931,sessioninfo
2020-08-15,4088,sessioninfo
2020-08-16,4472,sessioninfo
2020-08-17,8301,sessioninfo
2020-08-18,8337,sessioninfo
2020-08-19,8730,sessioninfo
2020-08-20,8233,sessioninfo
2020-08-21,7120,sessioninfo
2020-08-22,4624,sessioninfo
2020-08-23,4686,sessioninfo
2020-08-24,7848,sessioninfo
2020-08-25,8122,sessioninfo
2020-08-26,7988,sessioninfo
2020-08-27,8367,sessioninfo
2020-08-28,7417,sessioninfo
2020-08-29,4611,sessioninfo
2020-08-30,4444,sessioninfo
2020-08-31,8043,sessioninfo
2020-09-01,8651,sessioninfo
2020-09-02,9185,sessioninfo
2020-09-03,9985,sessioninfo
2020-09-04,8174,sessioninfo
2020-09-05,4919,sessioninfo
2020-09-06,5101,sessioninfo
2020-09-07,8628,sessioninfo
2020-09-08,9798,sessioninfo
2020-09-09,10612,sessioninfo
2020-09-10,9771,sessioninfo
2020-09-11,8871,sessioninfo
2020-09-12,5362,sessioninfo
2020-09-13,5370,sessioninfo
2020-09-14,9501,sessioninfo
2020-09-15,9919,sessioninfo
2020-09-16,9876,sessioninfo
2020-09-17,9517,sessioninfo
2020-09-18,9048,sessioninfo
2020-09-19,5269,sessioninfo
2020-09-20,4778,sessioninfo
2020-09-21,8957,sessioninfo
2020-09-22,10104,sessioninfo
2020-09-23,9221,sessioninfo
2020-09-24,9557,sessioninfo
2020-09-25,9625,sessioninfo
2020-09-26,7743,sessioninfo
2020-09-27,9028,sessioninfo
2020-09-28,10773,sessioninfo
2020-09-29,9023,sessioninfo
2020-09-30,8677,sessioninfo
2020-10-01,8695,sessioninfo
2020-10-02,7736,sessioninfo
2020-10-03,0,sessioninfo
2020-10-04,4734,sessioninfo
2020-10-05,8349,sessioninfo
2020-10-06,9027,sessioninfo
2020-10-07,11672,sessioninfo
2020-10-08,9161,sessioninfo
2020-10-09,8211,sessioninfo
2020-10-10,5144,sessioninfo
2020-10-11,5100,sessioninfo
2020-10-12,9348,sessioninfo
2020-10-13,9153,sessioninfo
2020-10-14,9186,sessioninfo
2020-10-15,9367,sessioninfo
2020-10-16,8433,sessioninfo
2020-10-17,22634,sessioninfo
2020-10-18,11140,sessioninfo
2020-10-19,9318,sessioninfo
2020-10-20,9590,sessioninfo
2020-10-21,9327,sessioninfo
2020-10-22,9291,sessioninfo
2020-10-23,8740,sessioninfo
2020-10-24,4735,sessioninfo
2020-10-25,4587,sessioninfo
2020-10-26,8983,sessioninfo
2020-10-27,9069,sessioninfo
2020-10-28,9332,sessioninfo
2020-10-29,14061,sessioninfo
2020-10-30,8115,sessioninfo
2020-10-31,4336,sessioninfo
2020-11-01,4700,sessioninfo
2020-11-02,8679,sessioninfo
2020-11-03,8644,sessioninfo
2020-11-04,8009,sessioninfo
2020-11-05,7990,sessioninfo
2020-11-06,7039,sessioninfo
2020-11-07,4021,sessioninfo
2020-11-08,4676,sessioninfo
2020-11-09,8706,sessioninfo
2020-11-10,8467,sessioninfo
2020-11-11,8342,sessioninfo
2020-11-12,8649,sessioninfo
2020-11-13,7475,sessioninfo
2020-11-14,4457,sessioninfo
2020-11-15,4760,sessioninfo
2020-11-16,8796,sessioninfo
2020-11-17,8379,sessioninfo
2020-11-18,8467,sessioninfo
2020-11-19,8831,sessioninfo
2020-11-20,8487,sessioninfo
2020-11-21,4550,sessioninfo
2020-11-22,5284,sessioninfo
2020-11-23,8635,sessioninfo
2020-11-24,9005,sessioninfo
2020-11-25,7351,sessioninfo
2020-11-26,7331,sessioninfo
2020-11-27,6447,sessioninfo
2020-11-28,4159,sessioninfo
2020-11-29,4279,sessioninfo
2020-11-30,8720,sessioninfo
2020-12-01,8320,sessioninfo
2020-12-02,8865,sessioninfo
2020-12-03,8578,sessioninfo
2020-12-04,7817,sessioninfo
2020-12-05,4577,sessioninfo
2020-12-06,5152,sessioninfo
2020-12-07,8599,sessioninfo
2020-12-08,8066,sessioninfo
2020-12-09,8152,sessioninfo
2020-12-10,8367,sessioninfo
2020-12-11,7994,sessioninfo
2020-12-12,4524,sessioninfo
2020-12-13,4596,sessioninfo
2020-12-14,7848,sessioninfo
2020-12-15,8317,sessioninfo
2020-12-16,7880,sessioninfo
2020-12-17,7803,sessioninfo
2020-12-18,6988,sessioninfo
2020-12-19,3823,sessioninfo
2020-12-20,3755,sessioninfo
2020-12-21,6448,sessioninfo
2020-12-22,6532,sessioninfo
2020-12-23,5462,sessioninfo
2020-12-24,3909,sessioninfo
2020-12-25,2450,sessioninfo
2020-12-26,2940,sessioninfo
2020-12-27,3158,sessioninfo
2020-12-28,4649,sessioninfo
2020-12-29,4930,sessioninfo
2020-12-30,4718,sessioninfo
2020-12-31,3732,sessioninfo
2020-01-01,1129,sf
2020-01-02,2158,sf
2020-01-03,2403,sf
2020-01-04,1543,sf
2020-01-05,1521,sf
2020-01-06,3094,sf
2020-01-07,3684,sf
2020-01-08,3811,sf
2020-01-09,3837,sf
2020-01-10,3345,sf
2020-01-11,1773,sf
2020-01-12,1800,sf
2020-01-13,3808,sf
2020-01-14,4171,sf
2020-01-15,4362,sf
2020-01-16,4134,sf
2020-01-17,3561,sf
2020-01-18,1588,sf
2020-01-19,1571,sf
2020-01-20,2992,sf
2020-01-21,3797,sf
2020-01-22,3923,sf
2020-01-23,3987,sf
2020-01-24,3490,sf
2020-01-25,1820,sf
2020-01-26,1818,sf
2020-01-27,3843,sf
2020-01-28,6439,sf
2020-01-29,7995,sf
2020-01-30,6891,sf
2020-01-31,5810,sf
2020-02-01,2635,sf
2020-02-02,2580,sf
2020-02-03,5288,sf
2020-02-04,5291,sf
2020-02-05,5364,sf
2020-02-06,9518,sf
2020-02-07,6304,sf
2020-02-08,2179,sf
2020-02-09,2381,sf
2020-02-10,5142,sf
2020-02-11,5139,sf
2020-02-12,5128,sf
2020-02-13,5111,sf
2020-02-14,4083,sf
2020-02-15,2029,sf
2020-02-16,2169,sf
2020-02-17,4376,sf
2020-02-18,5159,sf
2020-02-19,4890,sf
2020-02-20,4802,sf
2020-02-21,3948,sf
2020-02-22,2177,sf
2020-02-23,2106,sf
2020-02-24,4328,sf
2020-02-25,4417,sf
2020-02-26,4237,sf
2020-02-27,4410,sf
2020-02-28,4010,sf
2020-02-29,636,sf
2020-03-01,2063,sf
2020-03-02,6912,sf
2020-03-03,13848,sf
2020-03-04,13439,sf
2020-03-05,14513,sf
2020-03-06,15924,sf
2020-03-07,15084,sf
2020-03-08,18360,sf
2020-03-09,22968,sf
2020-03-10,22503,sf
2020-03-11,22646,sf
2020-03-12,21757,sf
2020-03-13,21676,sf
2020-03-14,24777,sf
2020-03-15,25938,sf
2020-03-16,27707,sf
2020-03-17,27265,sf
2020-03-18,26985,sf
2020-03-19,26612,sf
2020-03-20,25575,sf
2020-03-21,26121,sf
2020-03-22,25809,sf
2020-03-23,23961,sf
2020-03-24,25455,sf
2020-03-25,26482,sf
2020-03-26,26973,sf
2020-03-27,27585,sf
2020-03-28,27706,sf
2020-03-29,27740,sf
2020-03-30,27052,sf
2020-03-31,28153,sf
2020-04-01,28199,sf
2020-04-02,27484,sf
2020-04-03,27265,sf
2020-04-04,26573,sf
2020-04-05,26606,sf
2020-04-06,26874,sf
2020-04-07,29960,sf
2020-04-08,29771,sf
2020-04-09,29028,sf
2020-04-10,28274,sf
2020-04-11,32449,sf
2020-04-12,25957,sf
2020-04-13,28760,sf
2020-04-14,27354,sf
